Transaction ID,Date,Customer ID,Customer Name,Product ID,Product Name,Category,Quantity,Price,Total Amount,Discount,Final Amount,Payment Method,EMI Option,EMI Duration,EMI Monthly Payment,Branch Name
TID01130,24/09/2024,CUST1302,Anjali,PROD517,Samsung Galaxy S22,phone,3,26309,78927,0.02,77348.46,Credit Card,No,0,0,Kodungalloor
TID01131,22/08/2024,CUST5410,Anand,PROD188,Havells Turbo,fan,2,48552,97104,0.03,94190.88,EMI,Yes,12,7849.24,Kodungalloor
TID01132,02/08/2024,CUST5009,Lekshmi,PROD371,OnePlus 10,phone,2,45656,91312,0.13,79441.44,Cash,No,0,0,Kodungalloor
TID01133,28/08/2024,CUST5663,Suraj,PROD531,IFB 30FRC2,oven,3,47779,143337,0.09,130436.67,Credit Card,No,0,0,Kodungalloor
TID01134,10/08/2024,CUST9213,Sreeja,PROD666,OnePlus 10,phone,3,13359,40077,0.11,35668.53,Debit Card,No,0,0,Kodungalloor
TID01135,20/09/2024,CUST4968,Anjali,PROD928,Orient Electric,fan,2,48018,96036,0.17,79709.88,Cash,No,0,0,Kodungalloor
TID01136,19/08/2024,CUST3598,Sreeja,PROD405,Samsung Twin Cooling,fridge,4,37540,150160,0.08,138147.2,EMI,Yes,24,5756.13,Kodungalloor
TID01137,14/08/2024,CUST2998,Anjali,PROD517,LG T70SJSF1Z,washing machine,2,39326,78652,0.14,67640.72,Debit Card,No,0,0,Kodungalloor
TID01138,01/09/2024,CUST9828,Krishna,PROD394,LG T70SJSF1Z,washing machine,5,12820,64100,0.18,52562,Debit Card,No,0,0,Kodungalloor
TID01139,24/09/2024,CUST8948,Devi,PROD372,HP Pavilion,laptop,3,43589,130767,0.03,126843.99,Cash,No,0,0,Kodungalloor
TID01140,26/08/2024,CUST5495,Suraj,PROD664,Samsung WT75,washing machine,5,10594,52970,0.12,46613.6,EMI,Yes,6,7768.93,Kodungalloor
TID01141,12/09/2024,CUST2354,Arjun,PROD748,Bosch WAB20267IN,washing machine,3,17086,51258,0.18,42031.56,Credit Card,No,0,0,Kodungalloor
TID01142,30/09/2024,CUST7110,Anand,PROD669,LG T70SJSF1Z,washing machine,4,15990,63960,0.02,62680.8,EMI,Yes,6,10446.8,Kodungalloor
TID01143,30/08/2024,CUST3318,Arjun,PROD915,Dell Inspiron,laptop,5,35322,176610,0.03,171311.7,EMI,Yes,6,28551.95,Kodungalloor
TID01144,29/08/2024,CUST6031,Akhil,PROD784,iPhone 14,phone,5,5680,28400,0.13,24708,Cash,No,0,0,Kodungalloor
TID01145,04/08/2024,CUST1002,Lekshmi,PROD898,HP Pavilion,laptop,1,39558,39558,0.13,34415.46,Debit Card,No,0,0,Kodungalloor
TID01146,24/08/2024,CUST7904,Devi,PROD884,Samsung Twin Cooling,fridge,3,39824,119472,0.03,115887.84,Debit Card,No,0,0,Kodungalloor
TID01147,21/09/2024,CUST8406,Anjali,PROD901,IFB 30FRC2,oven,3,30262,90786,0.03,88062.42,EMI,Yes,6,14677.07,Kodungalloor
TID01148,21/08/2024,CUST1991,Anand,PROD698,LG MJ3286BFUM,oven,2,6427,12854,0.07,11954.22,EMI,Yes,12,996.18,Kodungalloor
TID01149,20/08/2024,CUST3061,Suraj,PROD462,IFB 30FRC2,oven,5,20165,100825,0.18,82676.5,EMI,Yes,18,4593.14,Kodungalloor
TID01150,01/09/2024,CUST7913,Anand,PROD804,iPhone 14,phone,2,21305,42610,0.08,39201.2,EMI,Yes,12,3266.77,Kodungalloor
TID01151,13/09/2024,CUST2252,Arjun,PROD132,LG OLED,tv,1,30416,30416,0.05,28895.2,Debit Card,No,0,0,Kodungalloor
TID01152,26/08/2024,CUST8041,Arjun,PROD868,LG OLED,tv,3,31539,94617,0,94617,Debit Card,No,0,0,Kodungalloor
TID01153,20/08/2024,CUST6143,Devi,PROD473,Samsung WT75,washing machine,2,32246,64492,0.13,56108.04,Debit Card,No,0,0,Kodungalloor
TID01154,28/08/2024,CUST7283,Anjali,PROD634,Dell Inspiron,laptop,4,41925,167700,0.14,144222,EMI,Yes,12,12018.5,Kodungalloor
TID01155,28/09/2024,CUST9171,Akhil,PROD523,Havells Turbo,fan,3,10103,30309,0.17,25156.47,EMI,Yes,12,2096.37,Kodungalloor
TID01156,04/09/2024,CUST8809,Krishna,PROD223,Samsung QLED,tv,4,35534,142136,0.18,116551.52,Credit Card,No,0,0,Kodungalloor
TID01157,28/09/2024,CUST7360,Anand,PROD542,LG InstaView,fridge,2,6160,12320,0.17,10225.6,EMI,Yes,24,426.07,Kodungalloor
TID01158,05/09/2024,CUST7679,Sreeja,PROD750,Samsung QLED,tv,5,34004,170020,0.03,164919.4,Cash,No,0,0,Kodungalloor
TID01159,24/09/2024,CUST4364,Akhil,PROD600,Dell Inspiron,laptop,5,26332,131660,0.08,121127.2,EMI,Yes,18,6729.29,Kodungalloor
TID01160,01/09/2024,CUST6302,Akhil,PROD298,iPhone 14,phone,5,21627,108135,0.15,91914.75,Credit Card,No,0,0,Kodungalloor
TID01161,01/08/2024,CUST8161,Anjali,PROD125,OnePlus 10,phone,3,36406,109218,0.15,92835.3,Debit Card,No,0,0,Kodungalloor
TID01162,04/08/2024,CUST9457,Sreeja,PROD450,Dell Inspiron,laptop,4,34769,139076,0.02,136294.48,Debit Card,No,0,0,Kodungalloor
TID01163,21/08/2024,CUST8125,Anjali,PROD751,Whirlpool Neo Fresh,fridge,4,1192,4768,0.15,4052.8,Debit Card,No,0,0,Kodungalloor
TID01164,05/09/2024,CUST2882,Anjali,PROD485,Samsung CE117,oven,3,10043,30129,0.06,28321.26,Credit Card,No,0,0,Kodungalloor
TID01165,23/08/2024,CUST4191,Suraj,PROD446,Bajaj Esteem,fan,2,40778,81556,0.06,76662.64,Debit Card,No,0,0,Kodungalloor
TID01166,25/09/2024,CUST2351,Anand,PROD576,LG MJ3286BFUM,oven,4,17899,71596,0.07,66584.28,Cash,No,0,0,Kodungalloor
TID01167,06/08/2024,CUST1395,Krishna,PROD516,Bajaj Esteem,fan,2,11093,22186,0.19,17970.66,Credit Card,No,0,0,Kodungalloor
TID01168,06/08/2024,CUST9362,Anjali,PROD362,Orient Electric,fan,5,39019,195095,0.02,191193.1,Cash,No,0,0,Kodungalloor
TID01169,01/08/2024,CUST9204,Sreeja,PROD512,Samsung QLED,tv,5,42909,214545,0.12,188799.6,Cash,No,0,0,Kodungalloor
TID01170,29/09/2024,CUST1600,Rajesh,PROD984,Orient Electric,fan,2,49269,98538,0.2,78830.4,Credit Card,No,0,0,Kodungalloor
TID01171,01/08/2024,CUST9415,Rajesh,PROD144,Sony Bravia,tv,5,17421,87105,0.02,85362.9,EMI,Yes,6,14227.15,Kodungalloor
TID01172,19/09/2024,CUST9466,Lekshmi,PROD534,Samsung CE117,oven,3,21318,63954,0.13,55639.98,Cash,No,0,0,Kodungalloor
TID01173,18/09/2024,CUST2382,Krishna,PROD156,LG OLED,tv,5,42151,210755,0.03,204432.35,Debit Card,No,0,0,Kodungalloor
TID01174,22/08/2024,CUST4166,Rajesh,PROD997,Bajaj Esteem,fan,3,34310,102930,0.08,94695.6,Cash,No,0,0,Kodungalloor
TID01175,23/09/2024,CUST2072,Lekshmi,PROD908,Whirlpool Neo Fresh,fridge,2,39397,78794,0.2,63035.2,Debit Card,No,0,0,Kodungalloor
TID01176,30/08/2024,CUST1595,Sreeja,PROD999,Sony Bravia,tv,1,40515,40515,0.07,37678.95,EMI,Yes,18,2093.27,Kodungalloor
TID01177,11/08/2024,CUST2579,Rajesh,PROD535,Samsung Galaxy S22,phone,2,35014,70028,0.02,68627.44,EMI,Yes,18,3812.64,Kodungalloor
TID01178,15/09/2024,CUST3084,Anjali,PROD766,Whirlpool Neo Fresh,fridge,4,37470,149880,0.05,142386,Debit Card,No,0,0,Kodungalloor
TID01179,07/09/2024,CUST9701,Lekshmi,PROD744,Bajaj Esteem,fan,2,17183,34366,0.1,30929.4,Credit Card,No,0,0,Kodungalloor
TID01180,30/09/2024,CUST6485,Rajesh,PROD103,Bajaj Esteem,fan,5,47894,239470,0.18,196365.4,Debit Card,No,0,0,Kodungalloor
TID01181,06/09/2024,CUST3909,Devi,PROD862,Bosch WAB20267IN,washing machine,1,38166,38166,0.04,36639.36,Cash,No,0,0,Kodungalloor
TID01182,12/08/2024,CUST8271,Arjun,PROD361,Samsung CE117,oven,2,41095,82190,0.15,69861.5,Debit Card,No,0,0,Kodungalloor
TID01183,25/08/2024,CUST6135,Suraj,PROD718,Orient Electric,fan,3,32223,96669,0.07,89902.17,Cash,No,0,0,Kodungalloor
TID01184,05/08/2024,CUST9833,Sreeja,PROD459,Orient Electric,fan,3,11584,34752,0.1,31276.8,EMI,Yes,6,5212.8,Kodungalloor
TID01185,19/08/2024,CUST5232,Akhil,PROD773,Orient Electric,fan,3,24515,73545,0.06,69132.3,EMI,Yes,12,5761.03,Kodungalloor
TID01186,27/09/2024,CUST5245,Devi,PROD212,Samsung WT75,washing machine,3,1939,5817,0.09,5293.47,Cash,No,0,0,Kodungalloor
TID01187,24/09/2024,CUST6295,Devi,PROD415,Bajaj Esteem,fan,2,39955,79910,0.13,69521.7,EMI,Yes,18,3862.32,Kodungalloor
TID01188,09/09/2024,CUST6610,Arjun,PROD616,Samsung WT75,washing machine,5,6721,33605,0.11,29908.45,Debit Card,No,0,0,Kodungalloor
TID01189,22/08/2024,CUST7840,Suraj,PROD135,LG InstaView,fridge,4,13019,52076,0.13,45306.12,Debit Card,No,0,0,Kodungalloor
TID01190,27/08/2024,CUST2698,Akhil,PROD995,Samsung QLED,tv,4,31187,124748,0.07,116015.64,Debit Card,No,0,0,Kodungalloor
TID01191,10/08/2024,CUST6655,Anjali,PROD989,MacBook Air,laptop,3,27206,81618,0.01,80801.82,Credit Card,No,0,0,Kodungalloor
TID01192,27/08/2024,CUST1500,Devi,PROD648,Samsung QLED,tv,5,20887,104435,0,104435,Debit Card,No,0,0,Kodungalloor
TID01193,30/09/2024,CUST9081,Lekshmi,PROD943,Sony Bravia,tv,2,42571,85142,0.01,84290.58,EMI,Yes,18,4682.81,Kodungalloor
TID01194,04/08/2024,CUST3820,Arjun,PROD690,HP Pavilion,laptop,4,7899,31596,0.1,28436.4,Cash,No,0,0,Kodungalloor
TID01195,27/08/2024,CUST3218,Rajesh,PROD671,Orient Electric,fan,3,48713,146139,0.04,140293.44,Debit Card,No,0,0,Kodungalloor
TID01196,07/08/2024,CUST7759,Suraj,PROD168,Samsung CE117,oven,4,1713,6852,0.11,6098.28,EMI,Yes,24,254.09,Kodungalloor
TID01197,30/09/2024,CUST4835,Sreeja,PROD723,LG T70SJSF1Z,washing machine,4,7924,31696,0.05,30111.2,Credit Card,No,0,0,Kodungalloor
TID01198,28/09/2024,CUST1456,Sreeja,PROD323,Samsung Twin Cooling,fridge,2,2775,5550,0.04,5328,Cash,No,0,0,Kodungalloor
TID01199,03/09/2024,CUST2023,Anand,PROD405,LG OLED,tv,5,47571,237855,0.02,233097.9,Cash,No,0,0,Kodungalloor
TID01200,21/08/2024,CUST4425,Arjun,PROD769,Orient Electric,fan,2,47691,95382,0.09,86797.62,Credit Card,No,0,0,Kodungalloor
TID01201,16/09/2024,CUST3672,Rajesh,PROD362,Samsung Galaxy S22,phone,4,44316,177264,0.19,143583.84,Credit Card,No,0,0,Kodungalloor
TID01202,01/09/2024,CUST4347,Anand,PROD612,LG InstaView,fridge,3,38472,115416,0.1,103874.4,EMI,Yes,6,17312.4,Kodungalloor
TID01203,29/08/2024,CUST4688,Arjun,PROD347,Orient Electric,fan,3,23229,69687,0.07,64808.91,Debit Card,No,0,0,Kodungalloor
TID01204,09/08/2024,CUST6091,Lekshmi,PROD949,Bajaj Esteem,fan,2,46017,92034,0.05,87432.3,Credit Card,No,0,0,Kodungalloor
TID01205,12/08/2024,CUST3026,Sreeja,PROD335,Samsung CE117,oven,5,28314,141570,0.09,128828.7,EMI,Yes,6,21471.45,Kodungalloor
TID01206,07/09/2024,CUST6029,Anjali,PROD905,Samsung Twin Cooling,fridge,5,22901,114505,0.04,109924.8,Debit Card,No,0,0,Kodungalloor
TID01207,16/08/2024,CUST9375,Akhil,PROD706,Dell Inspiron,laptop,1,21727,21727,0.08,19988.84,Cash,No,0,0,Kodungalloor
TID01208,29/08/2024,CUST1527,Suraj,PROD578,IFB 30FRC2,oven,4,5981,23924,0.03,23206.28,Credit Card,No,0,0,Kodungalloor
TID01209,17/08/2024,CUST6424,Akhil,PROD853,Dell Inspiron,laptop,5,42404,212020,0.01,209899.8,Credit Card,No,0,0,Kodungalloor
TID01210,13/08/2024,CUST1256,Rajesh,PROD931,Bajaj Esteem,fan,1,43101,43101,0.12,37928.88,Credit Card,No,0,0,Kodungalloor
TID01211,02/08/2024,CUST1593,Suraj,PROD726,Whirlpool Neo Fresh,fridge,2,49829,99658,0.16,83712.72,Credit Card,No,0,0,Kodungalloor
TID01212,15/09/2024,CUST5261,Sreeja,PROD237,Whirlpool Neo Fresh,fridge,5,18538,92690,0.08,85274.8,EMI,Yes,24,3553.12,Kodungalloor
TID01213,21/08/2024,CUST9515,Lekshmi,PROD549,IFB 30FRC2,oven,1,14423,14423,0.01,14278.77,Credit Card,No,0,0,Kodungalloor
TID01214,26/09/2024,CUST8415,Devi,PROD269,LG MJ3286BFUM,oven,4,24531,98124,0.13,85367.88,Credit Card,No,0,0,Kodungalloor
TID01215,02/09/2024,CUST1694,Suraj,PROD527,Whirlpool Neo Fresh,fridge,1,47924,47924,0.01,47444.76,Debit Card,No,0,0,Kodungalloor
TID01216,18/08/2024,CUST9664,Sreeja,PROD620,Whirlpool Neo Fresh,fridge,2,14190,28380,0.05,26961,EMI,Yes,18,1497.83,Kodungalloor
TID01217,09/09/2024,CUST1617,Anand,PROD251,LG InstaView,fridge,2,45225,90450,0.05,85927.5,Cash,No,0,0,Kodungalloor
TID01218,08/08/2024,CUST1626,Devi,PROD501,Samsung Twin Cooling,fridge,3,37346,112038,0.14,96352.68,Credit Card,No,0,0,Kodungalloor
TID01219,05/08/2024,CUST5934,Devi,PROD495,Sony Bravia,tv,4,44682,178728,0.09,162642.48,Debit Card,No,0,0,Kodungalloor
TID01220,17/08/2024,CUST1148,Akhil,PROD821,Orient Electric,fan,3,10439,31317,0.18,25679.94,Credit Card,No,0,0,Kodungalloor
TID01221,02/09/2024,CUST7005,Anjali,PROD337,Orient Electric,fan,4,29207,116828,0.16,98135.52,Cash,No,0,0,Kodungalloor
TID01222,02/08/2024,CUST6583,Rajesh,PROD657,LG MJ3286BFUM,oven,2,47461,94922,0.03,92074.34,Cash,No,0,0,Kodungalloor
TID01223,04/08/2024,CUST7037,Arjun,PROD697,Samsung Twin Cooling,fridge,5,28754,143770,0.15,122204.5,Cash,No,0,0,Kodungalloor
TID01224,24/08/2024,CUST1080,Sreeja,PROD192,IFB 30FRC2,oven,4,10659,42636,0.18,34961.52,Credit Card,No,0,0,Kodungalloor
TID01225,08/09/2024,CUST6604,Akhil,PROD511,Sony Bravia,tv,5,23131,115655,0.08,106402.6,Credit Card,No,0,0,Kodungalloor
TID01226,03/08/2024,CUST8061,Lekshmi,PROD521,MacBook Air,laptop,3,14831,44493,0.09,40488.63,EMI,Yes,24,1687.03,Kodungalloor
TID01227,22/09/2024,CUST5687,Suraj,PROD773,LG MJ3286BFUM,oven,4,4347,17388,0.14,14953.68,Cash,No,0,0,Kodungalloor
TID01228,17/08/2024,CUST1294,Anjali,PROD662,HP Pavilion,laptop,5,21773,108865,0.13,94712.55,Credit Card,No,0,0,Kodungalloor
TID01229,17/09/2024,CUST1281,Anand,PROD294,HP Pavilion,laptop,4,9179,36716,0.18,30107.12,Debit Card,No,0,0,Kodungalloor
TID01230,04/09/2024,CUST4350,Krishna,PROD736,Bosch WAB20267IN,washing machine,3,34516,103548,0.19,83873.88,Cash,No,0,0,Kodungalloor
TID01231,20/09/2024,CUST6900,Arjun,PROD213,MacBook Air,laptop,1,37472,37472,0.02,36722.56,Cash,No,0,0,Kodungalloor
TID01232,28/09/2024,CUST2451,Anand,PROD867,IFB 30FRC2,oven,5,40497,202485,0.13,176161.95,Credit Card,No,0,0,Kodungalloor
TID01233,29/09/2024,CUST9816,Lekshmi,PROD596,Samsung Twin Cooling,fridge,3,41160,123480,0.2,98784,Credit Card,No,0,0,Kodungalloor
TID01234,02/08/2024,CUST3310,Krishna,PROD683,Samsung QLED,tv,1,38103,38103,0.1,34292.7,Credit Card,No,0,0,Kodungalloor
TID01235,23/09/2024,CUST6434,Anand,PROD152,MacBook Air,laptop,5,14030,70150,0.14,60329,Cash,No,0,0,Kodungalloor
TID01236,28/08/2024,CUST8102,Lekshmi,PROD787,LG MJ3286BFUM,oven,5,18938,94690,0.14,81433.4,Credit Card,No,0,0,Kodungalloor
TID01237,20/09/2024,CUST4331,Akhil,PROD819,Dell Inspiron,laptop,3,27169,81507,0.2,65205.6,Debit Card,No,0,0,Kodungalloor
TID01238,15/09/2024,CUST8636,Krishna,PROD716,Bosch WAB20267IN,washing machine,1,29126,29126,0.11,25922.14,Cash,No,0,0,Kodungalloor
TID01239,09/08/2024,CUST9536,Devi,PROD694,LG InstaView,fridge,5,1149,5745,0.03,5572.65,Credit Card,No,0,0,Kodungalloor
TID01240,07/08/2024,CUST9586,Lekshmi,PROD685,Sony Bravia,tv,1,20996,20996,0.19,17006.76,Debit Card,No,0,0,Kodungalloor
TID01241,06/08/2024,CUST8680,Arjun,PROD557,Havells Turbo,fan,2,39178,78356,0.18,64251.92,Debit Card,No,0,0,Kodungalloor
TID01242,05/09/2024,CUST1311,Suraj,PROD521,iPhone 14,phone,2,3196,6392,0.2,5113.6,Cash,No,0,0,Kodungalloor
TID01243,06/09/2024,CUST4372,Akhil,PROD137,Samsung CE117,oven,2,32920,65840,0.16,55305.6,Debit Card,No,0,0,Kodungalloor
TID01244,30/08/2024,CUST9572,Arjun,PROD563,Samsung Twin Cooling,fridge,4,37493,149972,0.14,128975.92,Cash,No,0,0,Kodungalloor
TID01245,22/09/2024,CUST1311,Suraj,PROD256,OnePlus 10,phone,2,24177,48354,0.1,43518.6,Credit Card,No,0,0,Kodungalloor
TID01246,15/08/2024,CUST7980,Lekshmi,PROD323,OnePlus 10,phone,1,17791,17791,0.01,17613.09,Debit Card,No,0,0,Kodungalloor
TID01247,14/09/2024,CUST2769,Anand,PROD414,IFB 30FRC2,oven,2,29610,59220,0.2,47376,Credit Card,No,0,0,Kodungalloor
TID01248,03/09/2024,CUST6103,Suraj,PROD981,Bajaj Esteem,fan,3,6124,18372,0.08,16902.24,Credit Card,No,0,0,Kodungalloor
TID01249,13/09/2024,CUST2300,Devi,PROD882,MacBook Air,laptop,4,45527,182108,0.15,154791.8,Credit Card,No,0,0,Kodungalloor
TID01250,21/09/2024,CUST3297,Akhil,PROD632,LG OLED,tv,1,7388,7388,0.06,6944.72,Cash,No,0,0,Kodungalloor
TID01251,14/09/2024,CUST7633,Sreeja,PROD545,LG MJ3286BFUM,oven,4,32855,131420,0.19,106450.2,EMI,Yes,18,5913.9,Kodungalloor
TID01252,19/08/2024,CUST5776,Lekshmi,PROD316,Samsung Galaxy S22,phone,2,41319,82638,0.06,77679.72,Debit Card,No,0,0,Kodungalloor
TID01253,25/09/2024,CUST9567,Anand,PROD524,Samsung QLED,tv,1,19151,19151,0.12,16852.88,Credit Card,No,0,0,Kodungalloor
TID01254,16/09/2024,CUST4446,Sreeja,PROD253,Orient Electric,fan,4,37033,148132,0.12,130356.16,Credit Card,No,0,0,Kodungalloor
TID01255,13/08/2024,CUST3881,Krishna,PROD589,HP Pavilion,laptop,5,21587,107935,0.03,104696.95,Cash,No,0,0,Kodungalloor
TID01256,22/08/2024,CUST2098,Krishna,PROD324,Havells Turbo,fan,4,33702,134808,0.15,114586.8,Cash,No,0,0,Kodungalloor
TID01257,27/09/2024,CUST4176,Devi,PROD624,Samsung CE117,oven,3,22426,67278,0.19,54495.18,Credit Card,No,0,0,Kodungalloor
TID01258,04/09/2024,CUST3502,Devi,PROD865,Samsung Galaxy S22,phone,2,12369,24738,0.2,19790.4,Credit Card,No,0,0,Kodungalloor
TID01259,11/08/2024,CUST6761,Arjun,PROD729,Havells Turbo,fan,4,1959,7836,0.06,7365.84,Credit Card,No,0,0,Kodungalloor
TID01260,02/08/2024,CUST9318,Lekshmi,PROD370,LG OLED,tv,1,32283,32283,0.04,30991.68,Debit Card,No,0,0,Kodungalloor
TID01261,30/09/2024,CUST9410,Sreeja,PROD265,Samsung Twin Cooling,fridge,4,4456,17824,0.05,16932.8,EMI,Yes,6,2822.13,Kodungalloor
TID01262,05/09/2024,CUST8100,Anjali,PROD456,Samsung CE117,oven,1,15519,15519,0.13,13501.53,Cash,No,0,0,Kodungalloor
TID01263,28/08/2024,CUST7170,Akhil,PROD488,Bajaj Esteem,fan,3,8915,26745,0.2,21396,Debit Card,No,0,0,Kodungalloor
TID01264,16/08/2024,CUST1054,Anand,PROD226,LG OLED,tv,2,24941,49882,0.14,42898.52,Credit Card,No,0,0,Kodungalloor
TID01265,01/09/2024,CUST2041,Devi,PROD250,Samsung Twin Cooling,fridge,5,41257,206285,0.07,191845.05,Debit Card,No,0,0,Kodungalloor
TID01266,15/08/2024,CUST7826,Rajesh,PROD101,OnePlus 10,phone,3,46073,138219,0.2,110575.2,Cash,No,0,0,Kodungalloor
TID01267,07/09/2024,CUST5323,Anjali,PROD719,IFB 30FRC2,oven,3,11646,34938,0.14,30046.68,Cash,No,0,0,Kodungalloor
TID01268,06/09/2024,CUST6282,Anand,PROD422,Samsung CE117,oven,5,8962,44810,0.14,38536.6,Credit Card,No,0,0,Kodungalloor
TID01269,20/09/2024,CUST8393,Krishna,PROD661,IFB 30FRC2,oven,1,21521,21521,0.04,20660.16,Cash,No,0,0,Kodungalloor
TID01270,02/08/2024,CUST4575,Anjali,PROD163,Orient Electric,fan,2,1820,3640,0.04,3494.4,Cash,No,0,0,Kodungalloor
TID01271,28/09/2024,CUST1147,Lekshmi,PROD110,IFB 30FRC2,oven,2,4106,8212,0,8212,Cash,No,0,0,Kodungalloor
TID01272,30/08/2024,CUST1422,Rajesh,PROD883,LG InstaView,fridge,1,18855,18855,0.07,17535.15,Credit Card,No,0,0,Kodungalloor
TID01273,05/08/2024,CUST5631,Sreeja,PROD107,Samsung CE117,oven,3,24985,74955,0.12,65960.4,Credit Card,No,0,0,Kodungalloor
TID01274,11/09/2024,CUST8878,Krishna,PROD891,Whirlpool Neo Fresh,fridge,1,30431,30431,0.08,27996.52,Cash,No,0,0,Kodungalloor
TID01275,16/08/2024,CUST6983,Sreeja,PROD106,Whirlpool Neo Fresh,fridge,3,35179,105537,0.19,85484.97,Cash,No,0,0,Kodungalloor
TID01276,25/09/2024,CUST8862,Rajesh,PROD429,Bosch WAB20267IN,washing machine,2,12248,24496,0.19,19841.76,Cash,No,0,0,Kodungalloor
TID01277,25/08/2024,CUST1749,Rajesh,PROD898,MacBook Air,laptop,4,27369,109476,0.03,106191.72,EMI,Yes,12,8849.31,Kodungalloor
TID01278,22/08/2024,CUST5120,Anand,PROD615,Samsung QLED,tv,1,4927,4927,0.09,4483.57,Credit Card,No,0,0,Kodungalloor
TID01279,24/08/2024,CUST1242,Krishna,PROD369,OnePlus 10,phone,3,2171,6513,0.05,6187.35,Cash,No,0,0,Kodungalloor
TID01280,30/08/2024,CUST4346,Lekshmi,PROD629,Dell Inspiron,laptop,3,21311,63933,0.02,62654.34,EMI,Yes,6,10442.39,Kodungalloor
TID01281,12/09/2024,CUST7672,Anand,PROD784,LG MJ3286BFUM,oven,4,43487,173948,0.09,158292.68,Debit Card,No,0,0,Kodungalloor
TID01282,29/09/2024,CUST3176,Anand,PROD394,Samsung Galaxy S22,phone,2,8192,16384,0.06,15400.96,Credit Card,No,0,0,Kodungalloor
TID01283,08/09/2024,CUST2032,Rajesh,PROD976,HP Pavilion,laptop,5,31366,156830,0.01,155261.7,Cash,No,0,0,Kodungalloor
TID01284,23/08/2024,CUST2519,Lekshmi,PROD888,LG InstaView,fridge,2,48969,97938,0.02,95979.24,EMI,Yes,12,7998.27,Kodungalloor
TID01285,08/08/2024,CUST4035,Sreeja,PROD363,Samsung QLED,tv,1,3799,3799,0.09,3457.09,Credit Card,No,0,0,Kodungalloor
TID01286,11/08/2024,CUST7841,Rajesh,PROD546,OnePlus 10,phone,4,27871,111484,0.02,109254.32,Debit Card,No,0,0,Kodungalloor
TID01287,10/09/2024,CUST3482,Devi,PROD835,iPhone 14,phone,4,23412,93648,0.18,76791.36,Credit Card,No,0,0,Kodungalloor
TID01288,27/08/2024,CUST6349,Akhil,PROD448,Sony Bravia,tv,3,25725,77175,0.15,65598.75,Cash,No,0,0,Kodungalloor
TID01289,03/09/2024,CUST4685,Arjun,PROD475,LG T70SJSF1Z,washing machine,1,48926,48926,0.19,39630.06,Cash,No,0,0,Kodungalloor
TID01290,26/08/2024,CUST3254,Anjali,PROD788,LG OLED,tv,2,40392,80784,0.14,69474.24,Debit Card,No,0,0,Kodungalloor
TID01291,15/09/2024,CUST2519,Anjali,PROD464,Bajaj Esteem,fan,3,33765,101295,0.1,91165.5,Credit Card,No,0,0,Kodungalloor
TID01292,18/09/2024,CUST5885,Lekshmi,PROD353,MacBook Air,laptop,3,35121,105363,0.13,91665.81,EMI,Yes,6,15277.64,Kodungalloor
TID01293,26/08/2024,CUST7432,Rajesh,PROD841,LG T70SJSF1Z,washing machine,4,17126,68504,0.1,61653.6,EMI,Yes,24,2568.9,Kodungalloor
TID01294,16/09/2024,CUST6757,Anjali,PROD685,OnePlus 10,phone,1,22671,22671,0.13,19723.77,Credit Card,No,0,0,Kodungalloor
TID01295,19/09/2024,CUST8667,Akhil,PROD335,OnePlus 10,phone,2,29027,58054,0.17,48184.82,Credit Card,No,0,0,Kodungalloor
TID01296,11/08/2024,CUST4132,Anjali,PROD799,LG T70SJSF1Z,washing machine,4,5399,21596,0.07,20084.28,Credit Card,No,0,0,Kodungalloor
TID01297,06/08/2024,CUST4624,Sreeja,PROD619,IFB 30FRC2,oven,4,9807,39228,0.06,36874.32,EMI,Yes,12,3072.86,Kodungalloor
TID01298,02/08/2024,CUST9142,Devi,PROD254,iPhone 14,phone,3,21254,63762,0.01,63124.38,EMI,Yes,6,10520.73,Kodungalloor
TID01299,02/09/2024,CUST8874,Anand,PROD612,Bosch WAB20267IN,washing machine,1,49784,49784,0.12,43809.92,EMI,Yes,24,1825.41,Kodungalloor
TID01300,06/08/2024,CUST7950,Anand,PROD237,Samsung WT75,washing machine,4,12813,51252,0.19,41514.12,EMI,Yes,24,1729.76,Kodungalloor
TID01301,10/08/2024,CUST9958,Lekshmi,PROD534,Samsung QLED,tv,5,36858,184290,0.12,162175.2,Cash,No,0,0,Kodungalloor
TID01302,07/09/2024,CUST8324,Sreeja,PROD199,Samsung Twin Cooling,fridge,2,30646,61292,0.18,50259.44,Cash,No,0,0,Kodungalloor
TID01303,16/08/2024,CUST5733,Arjun,PROD111,Samsung QLED,tv,5,8262,41310,0.16,34700.4,Credit Card,No,0,0,Kodungalloor
TID01304,31/08/2024,CUST7973,Rajesh,PROD779,OnePlus 10,phone,3,30581,91743,0.11,81651.27,EMI,Yes,12,6804.27,Kodungalloor
TID01305,10/09/2024,CUST3649,Anjali,PROD793,Samsung Galaxy S22,phone,4,11916,47664,0.04,45757.44,EMI,Yes,6,7626.24,Kodungalloor
TID01306,08/09/2024,CUST3122,Anand,PROD239,Bosch WAB20267IN,washing machine,1,8139,8139,0.12,7162.32,Cash,No,0,0,Kodungalloor
TID01307,24/08/2024,CUST2831,Suraj,PROD676,LG InstaView,fridge,4,1956,7824,0.02,7667.52,EMI,Yes,6,1277.92,Kodungalloor
